igroup,country,Npop_1,Npop_2,Npop_3,Npop_4,Npop_5,Npop_6,Npop_7,Npop_8,Npop_9,Npop_10,Npop_11,Npop_12,Npop_13,Npop_14,Npop_15,Npop_16,Npop_17,Npop_18,Npop_19,Npop_20,Npop_21,NNs_1,NNs_2,NNs_3,NNs_4,NNs_5,NNs_6,NNs_7,NNs_8,NNs_9,NNs_10,NNs_11,NNs_12,NNs_13,NNs_14,NNs_15,NNs_16,NNs_17,NNs_18,NNs_19,NNs_20,NNs_21,NNs_22,NNs_23,NNs_24,NNs_25,NNs_26,NNs_27,NNs_28,NNs_29,NNs_30,NNs_31,NNs_32,NNs_33,NNs_34,NNs_35,NNs_36,NNs_37,NNs_38,NNs_39,NNs_40,NNs_41,NNs_42,NNs_43,NNs_44,NNs_45,matAL_1,matAL_2,matAL_3,matAL_4,matAL_5,matAL_6,matAL_7,matAL_8,matAL_9,matAL_10,matAL_11,matAL_12,matAL_13,matAL_14,matAL_15,matAL_16,matAHT_1,matAHT_2,matAHT_3,matAHT_4,matAHT_5,matAHT_6,matAHT_7,matAHT_8,matAHT_9,matAHT_10,matAHT_11,matAHT_12,matAHT_13,matAHT_14,matAHT_15,matAHT_16,matAS_1,matAS_2,matAS_3,matAS_4,matAS_5,matAS_6,matAS_7,matAS_8,matAS_9,matAS_10,matAS_11,matAS_12,matAS_13,matAS_14,matAS_15,matAS_16,workp,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,obj_7,obj_8,obj_9,obj_10,obj_11,obj_12,obj_13,obj_14,obj_15,obj_16,obj_17,obj_18,obj_19,obj_20,obj_21,obj_22,obj_23,obj_24,obj_25,obj_26,obj_27,obj_28,obj_29,obj_30,obj_31,obj_32,obj_33,obj_34,obj_35,obj_36,obj_37,obj_38,obj_39,obj_40,obj_41,obj_42,obj_43,obj_44,obj_45,wfh_1,wfh_2,wfh_3,wfh_4,wfh_5,wfh_6,wfh_7,wfh_8,wfh_9,wfh_10,wfh_11,wfh_12,wfh_13,wfh_14,wfh_15,wfh_16,wfh_17,wfh_18,wfh_19,wfh_20,wfh_21,wfh_22,wfh_23,wfh_24,wfh_25,wfh_26,wfh_27,wfh_28,wfh_29,wfh_30,wfh_31,wfh_32,wfh_33,wfh_34,wfh_35,wfh_36,wfh_37,wfh_38,wfh_39,wfh_40,wfh_41,wfh_42,wfh_43,wfh_44,wfh_45,t_vax,arate,puptake,Hmax,t_tit,trate,Tres,sdl,sdb,sdc,la_1,la_2,la_3,la_4,la_5,la_6,la_7,la_8,la_9,la_10,la_11,la_12,la_13,la_14,la_15,la_16,la_17,la_18
HIC,Italy,2383000,2721000,2869000,2872000,2955000,3180000,3390000,3711000,4324000,4901000,4896000,4557000,3858000,3533000,3325000,2610000,2274000,1353000,635000,188000,16000,910043,27765,2297,17678,2097,472699,499165,109661,163692,15081,114654,64418,186063,161794,129435,568177,103269,160496,475096,176875,91983,434448,81297,224914,1533849,3722566,623507,58026,20174,396696,94480,1672673,93281,87389,438642,629999,181969,1679864,1488607,1235529,1576295,1974889,348756,734366,1554323,0.46603,0.0834630654691562,0.161782266018115,0.0781878254628965,0.39411,2.17265179153864,0.555633914514145,0.286312060427731,1.86238,1.82892713542898,2.06787756401655,1.22232027989091,0.07206,0.0799732982746396,0.0987246438555295,0.772604352662552,0.6178,0.177040324982274,0.165169882589735,0.0214470632984068,0.38676,4.14679620302529,0.584355583976294,0.131622019520597,2.58567,2.47957184826282,5.95038668763279,3.51518772785991,0.57801,0.283009978728433,0.608247894722129,1.75658000502368,5.11197,0.576130430158355,0.0613714824443699,4.56394430888474e-05,0.92083,11.8561722287875,0.258958569551605,0.000256087986220755,1.90251,2.42347347199244,0.198107831264676,0.000393006315487297,0.01292,0.0402772949657291,0.00214736917141899,0.00020791301851586,7.50398631878469,104.609754188514,2.92198839666839,8.95684885410914,3.84074713158638,0.620634111173195,90.5527979848363,80.0308604067758,14.5441290716797,30.9674658640094,9.43432021720436,38.1659825045454,28.9728888958241,39.4463189493527,30.1596189284265,29.2269634432372,103.299002214812,25.9549342614331,35.4831230936776,120.914050893614,47.1757963313867,24.1976508592013,71.7727821087615,77.596831486615,50.4239650551778,208.957043338886,588.301879551409,140.395459354137,11.5343027251833,7.59994918139208,103.152430829875,9.87613199469774,193.159584714436,27.8212940431529,54.2571083045403,98.4886289982575,239.270837534473,664.355909555074,313.047635913491,161.554703757793,321.3138424994,201.539587330868,291.88865371267,55.9236695257557,88.5063048552601,56.0655212596571,0.0859180839775469,0.0859180839775469,0.0859180839775469,0.0859180839775469,0.0859180839775469,0.0859180839775469,0.0859180839775469,0.0859180839775469,0.0859180839775469,0.0859180839775469,0.0859180839775469,0.0859180839775469,0.0859180839775469,0.0859180839775469,0.0859180839775469,0.0859180839775469,0.0859180839775469,0.0859180839775469,0.0859180839775469,0.0859180839775469,0.0859180839775469,0.0859180839775469,0.0883363764419717,0.0883363764419717,0.114690268184965,0.099548459686123,0.0690724785151332,0.0690724785151332,0.0690724785151332,0.0690724785151332,0.0690724785151332,0.0253508499821804,0.308304808617975,0.308304808617975,0.308304808617975,0.20242207151083,0.20242207151083,0.267441162088433,0.100414098466002,0.219391339656084,0,0.0798998334126716,0.063397735402591,0.123442838070411,0.123442838070411,431.395416151674,366.8928690522,1.21905935828877,69.204,15.8045957880742,294.661527993523,14.9425287356322,0.259523333333309,1.86559489929234,0.0037654255471087,82.135,78.165,73.195,68.23,63.285,58.365,53.445,48.525,43.645,38.82,34.065,29.435,24.945,20.62,16.51,12.675,9.105,6.085
UMIC,Jamaica,233000,232000,228000,246000,265000,253000,230000,206000,177000,180000,169000,146000,119000,87000,69000,47000,32000,18000,8000,2000,0,203977,9285,0,6327,0,26139,12448,2459,4822,623,2427,0,966,3144,704,6658,0,216,345,0,0,12621,4395,8404,92669,232321,48234,0,1048,12351,15449,82608,0,0,4948,26686,20012,56695,1501,61135,72132,32733,92771,35351,57015,0.35714,0.278244787535411,0.539365638968481,0.343810836501901,1.14095,1.55182991501416,1.42859944985673,1.45566148288973,2.15366,1.71955300283286,1.70778331805158,1.76314927756654,0.05147,0.054594164305949,0.0640126475644699,0.240071292775665,0.92076,0.215562861189802,0.116005908309456,0.0210253231939164,0.77987,3.99656719546742,0.655241002865329,0.0956439163498099,3.43086,3.04967790368272,4.37871112893983,1.27954688212928,0.42215,0.276757138810198,0.281081312320917,0.464225399239544,1.73983,0.285136090651558,0.0123925959885387,0.000112471482889734,0.31579,6.74581467422096,0.0922190601719198,0.00186901140684411,0.78678,1.41272399433428,0.0911342693409742,0.00370494296577947,0.00421,0.0132101133144476,0.000953266475644699,0.0018822433460076,8.02139015147581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0542414656832933,0.0542414656832933,0.0542414656832933,0.0542414656832933,0.0542414656832933,0.0542414656832933,0.0542414656832933,0.0542414656832933,0.0542414656832933,0.0542414656832933,0.0542414656832933,0.0542414656832933,0.0542414656832933,0.0542414656832933,0.0542414656832933,0.0542414656832933,0.0542414656832933,0.0542414656832933,0.0542414656832933,0.0542414656832933,0.0542414656832933,0.0542414656832933,0.0557681725376448,0.0557681725376448,0.0724058074617702,0.0628465406805469,0.0436065645274133,0.0436065645274133,0.0436065645274133,0.0436065645274133,0.0436065645274133,0.0160043985584002,0.194637774988283,0.194637774988283,0.194637774988283,0.127792303285827,0.127792303285827,0.168839898938049,0.0633930323386386,0.138505274678577,0,0.0504420474889414,0.0400240081021454,0.0779314453380309,0.0779314453380309,495.86953804195,91.2467491555284,0.367881818181818,25.8,39.9425287339538,38.6960418506335,20.1149425287356,0.455713264758093,19.8682655355503,0.00718084825710535,75.945,72.085,67.175,62.27,57.385,52.575,47.82,43.15,38.535,34.015,29.62,25.38,21.35,17.605,14.155,11.165,8.58,6.3
HIC,Japan,4906000,5458000,5587000,5751000,6030000,6238000,6954000,7809000,8798000,9956000,8439000,7785000,7627000,8691000,9019000,6795000,5207000,3515000,1699000,525000,73000,2229091,467938,3590,24634,8377,1753872,487087,170241,648352,34607,351652,125661,837143,345668,423159,798248,575449,552311,1582234,1001899,184902,1362228,275158,364617,4913454,11081924,2685859,142715,91852,755364,246236,4277967,397628,213624,1295707,1674087,1166854,4498373,3125674,2076602,2179823,9027962,756361,2607072,0,0.433504864329637,0.128619855825308,0.243384145792729,0.199345015552254,0.590260559429335,1.45931033019713,0.878064200757582,0.95998659750502,1.38160448632167,1.28716630184792,1.73959177179601,1.5593647553116,0.0112765848042248,0.0139458568784341,0.0395031316867343,1.05377712336963,0.317301394687825,0.0823824703183137,0.0640514883878814,0.040333804684663,0.292184475078835,1.64136134445974,0.319063353388131,0.198850984095301,1.47371337831039,1.40812011460287,3.22740035012968,3.05260639498514,0.254020364989639,0.187538574039018,0.431191599026873,1.60817022723266,1.79133728743172,0.115765576024692,0.0958871065809375,0.000650941554351932,0.375601412965189,4.25389000828186,0.658007827409925,0.0349334462048288,0.496280638236955,0.426619861187541,0.300627461238859,0.0472901587457253,0.00123438950683913,0.00152596329314973,0.00289512604233829,0.0167388688110293,5.73655351058908,117.83397260274,18.2246575342466,2.3958904109589,4.97945205479452,1.60849315068493,311.916438356164,36.2958904109589,22.7512328767123,113.80904109589,56.4219178082192,167.243835616438,102.919452054795,131.93095890411,72.7972602739726,230.463287671233,132.197260273973,212.701095890411,176.606301369863,408.129589041096,302.959452054794,49.6131506849315,187.961369863014,179.840273972603,201.194520547945,698.873698630137,1704.52164383562,435.287945205479,29.5402739726027,18.4857534246575,180.072876712329,27.7668493150685,329.36301369863,115.911506849315,229.351232876712,290.737260273973,531.83397260274,1525.07671232877,593.456438356164,458.59095890411,642.66301369863,447.729589041096,1000.09534246575,120.453150684932,166.156712328767,0,0.0888250989822466,0.0888250989822466,0.0888250989822466,0.0888250989822466,0.0888250989822466,0.0888250989822466,0.0888250989822466,0.0888250989822466,0.0888250989822466,0.0888250989822466,0.0888250989822466,0.0888250989822466,0.0888250989822466,0.0888250989822466,0.0888250989822466,0.0888250989822466,0.0888250989822466,0.0888250989822466,0.0888250989822466,0.0888250989822466,0.0888250989822466,0.0888250989822466,0.0913252137145151,0.0913252137145151,0.118570782217306,0.102916654745942,0.0714095270404211,0.0714095270404211,0.0714095270404211,0.0714095270404211,0.0714095270404211,0.0262085890967927,0.318736217969558,0.318736217969558,0.318736217969558,0.209270967248754,0.209270967248754,0.276489961073156,0.103811582178516,0.226814385966661,0,0.08260322254626,0.0655427805379954,0.127619492924437,0.127619492924437,500.860230623605,487.863556282668,1.24668502673797,306.876,53.7356321305146,40.4987661151631,14.6551724137931,0.676663333333308,27.9519943715291,0.00505449201349825,83.37,79.425,74.45,69.48,64.545,59.64,54.73,49.84,44.975,40.145,35.41,30.78,26.255,21.88,17.795,13.785,10.16,7.085
UMIC,Jordan,1087000,1170000,1133000,1026000,929000,851000,769000,700000,595000,522000,416000,305000,204000,144000,110000,78000,42000,16000,4000,1000,0,78037,105,0,10223,0,65925,34000,2095,6811,4992,18923,8102,0,12673,6604,22467,3475,3500,1481,1327,0,22240,13017,6285,172893,248857,69984,1059,4811,11999,2338,92417,4294,9642,9940,27826,6175,41555,252004,388539,183216,80830,5851,64454,372627,0.43856,0.428086275157705,0.565968321678322,0.228587367088608,1.52723,2.1414183418444,1.47802274617275,0.926340075949367,2.6467,2.23824418443977,1.5461443035343,1.02517364556962,0.06542,0.0753675067587864,0.0541201644301644,0.121123924050633,1.22499,0.318100973265245,0.120136240786241,0.0101457215189873,1.03756,5.31276663262241,0.709716526176526,0.0460718227848101,4.56445,4.14963335235807,4.3852556057456,0.622616784810127,0.56162,0.398423772904776,0.246318346248346,0.220914886075949,0.69565,0.273171544007209,0.01790731997732,4.73924050632911e-05,0.12626,6.525091360769,0.175273195993196,0.000820253164556962,0.31461,1.36547026734755,0.187324475524476,0.00161863291139241,0.00168,0.0127281345749474,0.00142303912303912,0.000827544303797468,4.66678572526966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0482082990067763,0.0482082990067763,0.0482082990067763,0.0482082990067763,0.0482082990067763,0.0482082990067763,0.0482082990067763,0.0482082990067763,0.0482082990067763,0.0482082990067763,0.0482082990067763,0.0482082990067763,0.0482082990067763,0.0482082990067763,0.0482082990067763,0.0482082990067763,0.0482082990067763,0.0482082990067763,0.0482082990067763,0.0482082990067763,0.0482082990067763,0.0482082990067763,0.0495651933974995,0.0495651933974995,0.0643522584054952,0.0558562492090347,0.0387562960350335,0.0387562960350335,0.0387562960350335,0.0387562960350335,0.0387562960350335,0.0142242622209343,0.172988615562777,0.172988615562777,0.172988615562777,0.113578228205314,0.113578228205314,0.150060184210442,0.0563419557238959,0.123099617822037,0,0.0448314822844081,0.0355722199931658,0.069263290944647,0.069263290944647,446.229738528008,170.330972952611,0.678363636363636,22.05,35.0574711663001,193.81326296149,21.551724137931,0.238096666666644,2.21331927449734,0.00457731819712571,78.015,74.18,69.305,64.415,59.525,54.655,49.78,44.925,40.095,35.33,30.665,26.14,21.815,17.8,14.195,10.88,8.105,5.7
UMIC,Kazakhstan,1948000,1907000,1503000,1072000,1161000,1545000,1629000,1290000,1171000,1083000,994000,1048000,781000,585000,294000,245000,214000,54000,24000,4000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45679,0.350146352074967,0.586649916837974,0.388953577464789,1.43213,1.64755914770192,1.50157231265184,1.44953088028169,2.69367,1.89369162650602,1.62918957391142,1.72355006338028,0.06355,0.0622843507362785,0.0648059708465707,0.217522246478873,1.20796,0.307386026327532,0.113462065034573,0.0214302887323944,1.02314,3.78929217759929,0.509984322556532,0.084653823943662,4.501,3.20414234716644,4.03561557372454,1.21921064084507,0.55383,0.338749919678715,0.279107549056251,0.394879021126761,1.60185,0.362944899598394,0.0285544739301065,4.53169014084507e-05,0.29074,8.69290070727354,0.236289176789385,0.000737429577464789,0.7244,1.81680417001339,0.240928903943188,0.0014625,0.00388,0.0169476037483266,0.00204990842833115,0.000745669014084507,,20.914219310619,0.88888405157733,62.2260321047422,13.5301759711469,3.09422363691573,12.4930523888772,0.589639327306431,0.116710973791423,0.581065772359667,4.60068021094863,1.89447907694608,1.33111354705715,0.859844591273777,2.79442578006763,19.9960192324495,1.15328142348397,0.111179648019318,0.671226382444985,0.647718247913537,0.852377301481435,0.40793527569277,2.58478853330483,7.98640471605431,1.25229215480465,26.3636814612971,83.1731628037052,31.4834765959579,0.190554172849029,1.95062203353295,6.56070549829416,0.456334376198692,5.64720704703096,1.54821808361229,6.21776330042363,1.72328454429942,16.4316329049048,38.4606909248916,22.007209283187,11.0034663584492,7.49384015604833,13.2981368550071,9.40933827092842,3.61112603031898,14.0332500501199,0.352622017971716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.811299679868,211.41182163859,0.752645989304813,77.568,20.977011393022,111.387554194175,20.6896551724138,0.410953331937804,9999.99977521829,0.0608192669590794,73.5,69.58,64.665,59.755,54.915,50.115,45.34,40.645,36.095,31.675,27.355,23.145,19.14,15.49,12.355,9.35,6.97,4.87
LLMIC,Kenya,7009000,6966000,6630000,5864000,5067000,4269000,3950000,3330000,2645000,2044000,1528000,1148000,850000,596000,353000,182000,100000,36000,6000,1000,0,6153038,135330,0,157467,0,403536,342790,65005,18691,0,35689,6022,33427,25398,8488,100283,0,3560,0,0,3675,230742,16395,54563,1292689,3772009,1023724,8849,10432,70818,13517,690490,16276,13160,39560,190434,58892,129920,432394,456768,1143553,303024,37751,553030,647913,0.30888,0.449086478931141,0.510875751278644,0.209667786499215,1.91133,2.00635952929085,1.39240638073376,1.27448054160126,1.97895,1.48365561459404,0.878302902420362,0.881558037676609,0.03679,0.0558427821171634,0.0282871535580524,0.109965408163265,1.54746,0.365064502569373,0.121422186782651,0.0078003453689168,1.31069,5.90892102569373,0.770007488623092,0.0334157456828885,5.76603,4.64948075950668,4.41841638435826,0.476708508634223,0.70949,0.451154794450154,0.22955914542306,0.152452472527473,0.71157,0.272482588900308,0.0154696931255286,0.000650266875981162,0.12916,5.48044419013361,0.117483657122146,0.0109469387755102,0.32179,1.16867655190134,0.114433475494342,0.0216693249607535,0.00172,0.0114236505652621,0.00118126172929,0.0110311459968603,9.38629944689914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0553851766670801,0.0553851766670801,0.0553851766670801,0.0553851766670801,0.0553851766670801,0.0553851766670801,0.0553851766670801,0.0553851766670801,0.0553851766670801,0.0553851766670801,0.0553851766670801,0.0553851766670801,0.0553851766670801,0.0553851766670801,0.0553851766670801,0.0553851766670801,0.0553851766670801,0.0553851766670801,0.0553851766670801,0.0553851766670801,0.0553851766670801,0.0553851766670801,0.0569440749708393,0.0569440749708393,0.0739325235311239,0.0641716943791772,0.0445260328011213,0.0445260328011213,0.0445260328011213,0.0445260328011213,0.0445260328011213,0.0163418600592936,0.198741818975843,0.198741818975843,0.198741818975843,0.130486873926023,0.130486873926023,0.172399980593003,0.0647297091129092,0.141425734182515,0,0.051505645661134,0.0408679362133228,0.079574672505525,0.079574672505525,585.796002070472,66.9148308619865,0.260295187165775,21,48.1857265758802,9.65663385728598,20.9770114942529,0.580953333333311,2667.93753702358,0.0416765375361401,67.295,64.075,59.405,54.665,50.01,45.42,40.905,36.535,32.365,28.41,24.645,21.03,17.54,14.28,11.285,8.69,6.5,4.745
LLMIC,Kiribati,15000,14000,13000,10000,11000,10000,9000,7000,6000,5000,5000,4000,3000,2000,1000,1000,0,0,0,0,0,2232,2032,0,0,0,848,284,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,217,0,612,6252,777,997,0,344,0,752,123,77,0,151,158,0,683,3361,2434,1121,162,406,607,0.472523633352272,0.393012467480862,0.517473131112474,0.255931518852593,1.85280127784438,2.02277153110729,1.37866626663066,1.04804622497533,3.10763534283287,2.07393568485924,1.54665249819024,1.31494890000549,0.0741097447746268,0.0693888935315146,0.0538585076007395,0.144075358969697,3.36674554281626,0.714425127422636,0.239467539322575,0.0302034349005944,2.30144121112836,9.07075439965208,1.14825645594627,0.101636815627135,4.2123647990238,3.19565903307962,3.54646288947347,0.528944130088314,0.166753872705821,0.0934692234905721,0.0517997048900786,0.0624980508681772,0.321889433952323,0.0214040970475762,0.0209521756485466,0.000839396560761015,0.0594048312789923,6.2784163470441,0.1489068544182,0.0265864814259688,0.145565260144699,0.107372008928392,0.159745715002049,0.0550142714595442,0.000778852636379131,0.000990552332680034,0.00196694493561937,0.0235231182241332,7.66362408741721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0136656775882278,0.0136656775882278,0.0136656775882278,0.0136656775882278,0.0136656775882278,0.0136656775882278,0.0136656775882278,0.0136656775882278,0.0136656775882278,0.0136656775882278,0.0136656775882278,0.0136656775882278,0.0136656775882278,0.0136656775882278,0.0136656775882278,0.0136656775882278,0.0136656775882278,0.0136656775882278,0.0136656775882278,0.0136656775882278,0.0136656775882278,0.0136656775882278,0.0140503184415027,0.0140503184415027,0.0182420295584419,0.0158336533066864,0.010986304371665,0.010986304371665,0.010986304371665,0.010986304371665,0.010986304371665,0.00403217258120586,0.0490373378737654,0.0490373378737654,0.0490373378737654,0.0321961877866259,0.0321961877866259,0.0425377816371766,0.0159713372484837,0.0348952301377311,0,0.0127084463738277,0.0100837096421051,0.0196341671921699,0.0196341671921699,551.48996793187,225.142975150799,0.767072727272727,27.9,,,24.1379310344828,,,,60.985,57.685,52.99,48.185,43.57,39.185,34.89,30.705,26.705,22.975,19.54,16.395,13.57,11.04,8.745,6.75,5.045,3.675
HIC,Kuwait,297000,319000,291000,218000,210000,252000,394000,522000,504000,432000,320000,195000,136000,62000,29000,16000,8000,2000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45749,0.252843888888889,0.647546327150084,0.177846752136752,0.97892,1.66485685990338,2.28650422259696,0.638126752136752,2.25094,1.79685085748792,2.27646239797639,0.791260598290598,0.04695,0.0556875241545894,0.0938298650927487,0.12972811965812,0.80126,0.216970748792271,0.142393959527825,0.0112123931623932,0.67867,3.12315648550725,0.616478374367622,0.0438400854700855,2.98562,2.53032189613527,5.13791893423271,0.654649829059829,0.36737,0.2594875,0.39755163237774,0.194842307692308,1.32407,0.326759867149758,0.0182736188870152,0.000376239316239316,0.24033,8.05026985507246,0.150582971332209,0.00627948717948718,0.59878,1.67761791062802,0.152852202360877,0.012437094017094,0.0032,0.0155358816425121,0.00142985497470489,0.00633247863247863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.456269788156,279.426306650603,1.17792780748663,30.6,38.5057468050082,203.662788252874,17.5287356321839,0.183809999988572,18.7012452052286,0.00625822337187253,81.145,77.235,72.295,67.365,62.47,57.595,52.705,47.82,42.96,38.14,33.415,28.8,24.36,20.135,16.195,12.585,9.325,6.57
LLMIC,Kyrgyzstan,773000,741000,572000,496000,526000,578000,556000,422000,353000,321000,296000,280000,208000,133000,70000,33000,37000,16000,5000,1000,0,415540,0,8502,8960,2342,77370,92913,11159,4132,1141,645,246,6144,30906,24340,5029,406,3227,2691,1771,417,16604,32563,12214,287676,390601,174227,0,1073,12563,4865,160631,8492,13383,8626,34652,5284,23611,21414,105303,226494,107347,17346,43664,5825,0.30395,0.351143449419569,0.559725906779661,0.366713728813559,1.04793,1.20072092316197,1.01568224293785,1.00670152542373,2.62505,1.88688371475954,1.40292565819209,1.53567986440678,0.08349,0.0808619845218353,0.0497837542372881,0.170769762711864,1.37645,0.337993372028745,0.120291757062147,0.013659186440678,1.16585,4.41042480375898,0.620740110169492,0.0560594915254237,5.12883,3.66947646766169,4.26954995762712,0.81401013559322,0.63107,0.373060923161968,0.255781785310734,0.254034644067797,1.00219,0.315626578220011,0.0206597966101695,0.000126237288135593,0.1819,7.50218260917634,0.181442073446328,0.00215054237288136,0.45322,1.57140037589829,0.194453228813559,0.004256,0.00242,0.0146662907683803,0.00165252259887006,0.00216406779661017,6.54665398602767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0385908566466487,0.0385908566466487,0.0385908566466487,0.0385908566466487,0.0385908566466487,0.0385908566466487,0.0385908566466487,0.0385908566466487,0.0385908566466487,0.0385908566466487,0.0385908566466487,0.0385908566466487,0.0385908566466487,0.0385908566466487,0.0385908566466487,0.0385908566466487,0.0385908566466487,0.0385908566466487,0.0385908566466487,0.0385908566466487,0.0385908566466487,0.0385908566466487,0.039677053795187,0.039677053795187,0.0515141340843717,0.0447130587565919,0.031024506055126,0.031024506055126,0.031024506055126,0.031024506055126,0.031024506055126,0.0113865553355296,0.138477793289222,0.138477793289222,0.138477793289222,0.0909196385924241,0.0909196385924241,0.120123530108807,0.045101867963171,0.0985415333563152,0,0.035887706924718,0.0284756457008855,0.0554454271731155,0.0554454271731155,507.996160211059,75.6319818772382,0.306491443850267,56.007,,,17.5287356321839,0.286666666646774,835.652110984323,0.0443452242529366,74.345,70.485,65.58,60.68,55.84,51.025,46.23,41.46,36.84,32.445,28.05,23.755,19.725,15.875,12.575,9.435,7.275,6.205
LLMIC,Laos,794000,771000,751000,705000,694000,664000,575000,480000,405000,345000,280000,230000,177000,127000,81000,50000,27000,10000,3000,0,0,647468,1095,72,9857,0,27476,66102,17645,980,3063,0,1976,0,15652,1742,5467,2352,7343,0,867,0,13637,12066,6821,97737,387511,35908,2437,1546,6176,79,47900,4175,5349,33,12433,471,4525,12470,184973,99953,26307,10995,28755,961,0.43358,0.460618298158958,0.726781506493506,0.401136711409396,1.77024,2.0763729052537,1.76372153246753,1.4608244295302,2.74822,2.08694753030983,1.78072428831169,1.54029859060403,0.07695,0.0790745307588684,0.0657583090909091,0.131143422818792,1.29378,0.295181140547822,0.126426545454545,0.0121995637583893,1.09582,5.02950524921419,0.741486711688312,0.0528836577181208,4.82078,3.91032364616075,4.57527239220779,0.741912046979866,0.59317,0.371606035024697,0.250141101298701,0.245725402684564,1.19642,0.313531998203862,0.0143205506493506,0.000213087248322148,0.21715,6.36658871576111,0.112786890909091,0.00358838926174497,0.54105,1.35906437808711,0.11225607012987,0.00710006711409396,0.00289,0.0132147642568478,0.00109641038961039,0.00361395973154362,15.4927947417063,8.6651596995748,1.43824344112121,0.371270149614292,3.19606480333349,0.0642582951255505,0.897902577221026,0.652864278475594,0.473226644546832,0.0111381044884288,0.188205406612168,0.0899616131757708,0.0591176315155065,0.0288448347008027,0.410681903957963,1.16664504705722,0.150792799227959,0.0177067302123739,0.011423696911209,0.000571184845560449,0.00485507118726382,0.00171355453668135,0.315865219594928,2.9504553197425,0.128516590251101,3.22062575169259,6.44410742761299,0.798516414093508,0.00885336510618697,0.11480815395765,0.0142796211390112,0.143652988658453,1.20748476351479,0.104241234314782,0.707126838803836,0.106811566119804,1.80722885135326,2.48893796452966,0.384692993484963,0.181636780888223,4.68085980936788,0.693132810087605,0.201628250482839,0.204769767133421,0.539769679054625,0.208768061052344,0.0194920062152358,0.0194920062152358,0.0194920062152358,0.0194920062152358,0.0194920062152358,0.0194920062152358,0.0194920062152358,0.0194920062152358,0.0194920062152358,0.0194920062152358,0.0194920062152358,0.0194920062152358,0.0194920062152358,0.0194920062152358,0.0194920062152358,0.0194920062152358,0.0194920062152358,0.0194920062152358,0.0194920062152358,0.0194920062152358,0.0194920062152358,0.0194920062152358,0.0200406377671119,0.0200406377671119,0.0260194747926712,0.0225842931439922,0.0156702887004622,0.0156702887004622,0.0156702887004622,0.0156702887004622,0.0156702887004622,0.00575127962051975,0.0699442884147546,0.0699442884147546,0.0699442884147546,0.0459229546718141,0.0459229546718141,0.0606736620779385,0.0227806783017661,0.0497727272091268,0,0.0181266617849986,0.0143828748883892,0.0280051469434957,0.0280051469434957,490.383572390818,219.385733912017,1.05591443850267,22.5,144.540229527586,45.1131658220195,22.7011494252874,,,,70.08,66.735,61.96,57.23,52.485,47.815,43.155,38.535,33.99,29.58,25.335,21.345,17.62,14.265,11.24,8.655,6.45,4.69
